game_id,season,week,team_id,team_abbr,opponent_id,opponent_abbr,is_home,team_score,opp_score,win,postseason_ind
6459,2022,2,16,LV,33,ARI,1,23.0,29.0,False,0
6465,2022,3,16,LV,11,TEN,0,22.0,24.0,False,0
6492,2022,4,16,LV,15,DEN,1,32.0,23.0,True,0
6510,2022,5,16,LV,14,KC,0,29.0,30.0,False,0
6534,2022,7,16,LV,10,HOU,1,38.0,20.0,True,0
6545,2022,8,16,LV,26,NO,0,0.0,24.0,False,0
6562,2022,9,16,LV,13,JAX,0,20.0,27.0,False,0
6576,2022,10,16,LV,12,IND,1,20.0,25.0,False,0
6590,2022,11,16,LV,15,DEN,0,22.0,16.0,True,0
6606,2022,12,16,LV,31,SEA,0,40.0,34.0,True,0
6623,2022,13,16,LV,17,LAC,1,27.0,20.0,True,0
6626,2022,14,16,LV,32,LAR,0,16.0,17.0,False,0
6650,2022,15,16,LV,1,NE,1,30.0,24.0,True,0
6666,2022,16,16,LV,7,PIT,0,10.0,13.0,False,0
6681,2022,17,16,LV,30,SF,1,34.0,37.0,False,0
6687,2022,18,16,LV,14,KC,1,13.0,31.0,False,0
13,2023,1,16,LV,15,DEN,0,17.0,16.0,True,0
6734,2023,2,16,LV,3,BUF,0,10.0,38.0,False,0
6761,2023,3,16,LV,7,PIT,1,18.0,23.0,False,0
6775,2023,4,16,LV,17,LAC,0,17.0,24.0,False,0
6793,2023,5,16,LV,22,GB,1,17.0,13.0,True,0
6803,2023,6,16,LV,1,NE,1,21.0,17.0,True,0
6810,2023,7,16,LV,24,CHI,0,12.0,30.0,False,0
6837,2023,8,16,LV,25,DET,0,14.0,26.0,False,0
6848,2023,9,16,LV,20,NYG,1,30.0,6.0,True,0
6864,2023,10,16,LV,4,NYJ,1,16.0,12.0,True,0
6870,2023,11,16,LV,5,MIA,0,13.0,20.0,False,0
6892,2023,12,16,LV,14,KC,1,17.0,31.0,False,0
6917,2023,14,16,LV,23,MIN,1,0.0,3.0,False,0
6924,2023,15,16,LV,17,LAC,1,63.0,21.0,True,0
6953,2023,16,16,LV,14,KC,0,20.0,14.0,True,0
6960,2023,17,16,LV,12,IND,0,20.0,23.0,False,0
6981,2023,18,16,LV,15,DEN,1,27.0,14.0,True,0
7011,2024,1,16,LV,17,LAC,0,10.0,22.0,False,0
7027,2024,2,16,LV,6,BAL,0,26.0,23.0,True,0
7041,2024,3,16,LV,29,CAR,1,22.0,36.0,False,0
7060,2024,4,16,LV,8,CLE,1,20.0,16.0,True,0
7073,2024,5,16,LV,15,DEN,0,18.0,34.0,False,0
7088,2024,6,16,LV,7,PIT,1,13.0,32.0,False,0
7102,2024,7,16,LV,32,LAR,0,15.0,20.0,False,0
7121,2024,8,16,LV,14,KC,1,20.0,27.0,False,0
7127,2024,9,16,LV,9,CIN,0,24.0,41.0,False,0
7157,2024,11,16,LV,5,MIA,0,19.0,34.0,False,0
7175,2024,12,16,LV,15,DEN,1,19.0,29.0,False,0
7183,2024,13,16,LV,14,KC,0,17.0,19.0,False,0
7203,2024,14,16,LV,28,TB,0,13.0,28.0,False,0
7224,2024,15,16,LV,27,ATL,1,9.0,15.0,False,0
7237,2024,16,16,LV,13,JAX,1,19.0,14.0,True,0
7251,2024,17,16,LV,26,NO,0,25.0,10.0,True,0
7264,2024,18,16,LV,17,LAC,1,20.0,34.0,False,0
423950,2025,1,16,LV,1,NE,0,20.0,13.0,True,0
423976,2025,2,16,LV,17,LAC,1,9.0,20.0,False,0
423984,2025,3,16,LV,21,WSH,0,24.0,41.0,False,0
424005,2025,4,16,LV,24,CHI,1,24.0,25.0,False,0
424011,2025,5,16,LV,12,IND,0,6.0,40.0,False,0
424032,2025,6,16,LV,11,TEN,1,20.0,10.0,True,0
424043,2025,7,16,LV,14,KC,0,0.0,31.0,False,0
424075,2025,9,16,LV,13,JAX,1,29.0,30.0,False,0
424080,2025,10,16,LV,15,DEN,0,7.0,10.0,False,0
424108,2025,11,16,LV,19,DAL,1,16.0,33.0,False,0
424117,2025,12,16,LV,8,CLE,1,10.0,24.0,False,0
424136,2025,13,16,LV,17,LAC,0,14.0,31.0,False,0
424148,2025,14,16,LV,15,DEN,1,17.0,24.0,False,0
424159,2025,15,16,LV,18,PHI,0,0.0,31.0,False,0
424182,2025,16,16,LV,10,HOU,0,21.0,23.0,False,0
424190,2025,17,16,LV,20,NYG,1,10.0,34.0,False,0
424206,2025,18,16,LV,14,KC,1,14.0,12.0,True,0
1392226,2026,1,16,LV,5,MIA,1,,,False,0
5352,2018,1,17,LAC,14,KC,1,28.0,38.0,False,0
5361,2018,2,17,LAC,3,BUF,0,31.0,20.0,True,0
5386,2018,3,17,LAC,32,LAR,0,23.0,35.0,False,0
5403,2018,4,17,LAC,30,SF,1,29.0,27.0,True,0
5415,2018,5,17,LAC,16,LV,1,26.0,10.0,True,0
5424,2018,6,17,LAC,8,CLE,0,38.0,14.0,True,0
5437,2018,7,17,LAC,11,TEN,1,20.0,19.0,True,0
5473,2018,9,17,LAC,31,SEA,0,25.0,17.0,True,0
5486,2018,10,17,LAC,16,LV,0,20.0,6.0,True,0
5500,2018,11,17,LAC,15,DEN,1,22.0,23.0,False,0
5514,2018,12,17,LAC,33,ARI,1,45.0,10.0,True,0
5533,2018,13,17,LAC,7,PIT,0,33.0,30.0,True,0
5544,2018,14,17,LAC,9,CIN,1,26.0,21.0,True,0
5551,2018,15,17,LAC,14,KC,0,29.0,28.0,True,0
5568,2018,16,17,LAC,6,BAL,1,10.0,22.0,False,0
5590,2018,17,17,LAC,15,DEN,0,23.0,9.0,True,0
5601,2018,1,17,LAC,6,BAL,0,23.0,17.0,True,1
5605,2018,2,17,LAC,1,NE,0,28.0,41.0,False,1
5618,2019,1,17,LAC,12,IND,1,30.0,24.0,True,0
5628,2019,2,17,LAC,25,DET,0,10.0,13.0,False,0
5653,2019,3,17,LAC,10,HOU,1,20.0,27.0,False,0
5663,2019,4,17,LAC,5,MIA,0,30.0,10.0,True,0
5684,2019,5,17,LAC,15,DEN,1,13.0,20.0,False,0
5700,2019,6,17,LAC,7,PIT,1,17.0,24.0,False,0
5711,2019,7,17,LAC,11,TEN,0,20.0,23.0,False,0
5719,2019,8,17,LAC,24,CHI,0,17.0,16.0,True,0
5742,2019,9,17,LAC,22,GB,1,26.0,11.0,True,0
5745,2019,10,17,LAC,16,LV,0,24.0,26.0,False,0
5771,2019,11,17,LAC,14,KC,1,17.0,24.0,False,0
5798,2019,13,17,LAC,15,DEN,0,20.0,23.0,False,0
5812,2019,14,17,LAC,13,JAX,0,45.0,10.0,True,0
5829,2019,15,17,LAC,23,MIN,1,10.0,39.0,False,0
5845,2019,16,17,LAC,16,LV,1,17.0,24.0,False,0
5853,2019,17,17,LAC,14,KC,0,21.0,31.0,False,0
5887,2020,1,17,LAC,9,CIN,0,16.0,13.0,True,0
5905,2020,2,17,LAC,14,KC,1,20.0,23.0,False,0
5919,2020,3,17,LAC,29,CAR,1,16.0,21.0,False,0
5930,2020,4,17,LAC,28,TB,0,31.0,38.0,False,0
5952,2020,5,17,LAC,26,NO,0,27.0,30.0,False,0
5979,2020,7,17,LAC,13,JAX,1,39.0,29.0,True,0
5991,2020,8,17,LAC,15,DEN,0,30.0,31.0,False,0
6005,2020,9,17,LAC,16,LV,1,26.0,31.0,False,0
6017,2020,10,17,LAC,5,MIA,0,21.0,29.0,False,0
6033,2020,11,17,LAC,4,NYJ,1,34.0,28.0,True,0
6041,2020,12,17,LAC,3,BUF,0,17.0,27.0,False,0
6064,2020,13,17,LAC,1,NE,1,0.0,45.0,False,0
6081,2020,14,17,LAC,27,ATL,1,20.0,17.0,True,0
6085,2020,15,17,LAC,16,LV,0,30.0,27.0,True,0
6111,2020,16,17,LAC,15,DEN,1,19.0,16.0,True,0
6127,2020,17,17,LAC,14,KC,0,38.0,21.0,True,0
6153,2021,1,17,LAC,21,WSH,0,20.0,16.0,True,0
6174,2021,2,17,LAC,19,DAL,1,17.0,20.0,False,0
6183,2021,3,17,LAC,14,KC,0,30.0,24.0,True,0
6209,2021,4,17,LAC,16,LV,1,28.0,14.0,True,0
6221,2021,5,17,LAC,8,CLE,1,47.0,42.0,True,0
6234,2021,6,17,LAC,6,BAL,0,6.0,34.0,False,0
6262,2021,8,17,LAC,1,NE,1,24.0,27.0,False,0
6277,2021,9,17,LAC,18,PHI,0,27.0,24.0,True,0
6291,2021,10,17,LAC,23,MIN,1,20.0,27.0,False,0
6309,2021,11,17,LAC,7,PIT,1,41.0,37.0,True,0
6321,2021,12,17,LAC,15,DEN,0,13.0,28.0,False,0
6329,2021,13,17,LAC,9,CIN,0,41.0,22.0,True,0
6349,2021,14,17,LAC,20,NYG,1,37.0,21.0,True,0
6354,2021,15,17,LAC,14,KC,1,28.0,34.0,False,0
6380,2021,16,17,LAC,10,HOU,0,29.0,41.0,False,0
6395,2021,17,17,LAC,15,DEN,1,34.0,13.0,True,0
6417,2021,18,17,LAC,16,LV,0,32.0,35.0,False,0
6444,2022,1,17,LAC,16,LV,1,24.0,19.0,True,0
6447,2022,2,17,LAC,14,KC,0,24.0,27.0,False,0
6473,2022,3,17,LAC,13,JAX,1,10.0,38.0,False,0
6489,2022,4,17,LAC,10,HOU,0,34.0,24.0,True,0
6498,2022,5,17,LAC,8,CLE,0,30.0,28.0,True,0
6524,2022,6,17,LAC,15,DEN,1,19.0,16.0,True,0
6535,2022,7,17,LAC,31,SEA,1,23.0,37.0,False,0
6555,2022,9,17,LAC,27,ATL,0,20.0,17.0,True,0
6579,2022,10,17,LAC,30,SF,0,16.0,22.0,False,0
6593,2022,11,17,LAC,14,KC,1,27.0,30.0,False,0
6605,2022,12,17,LAC,33,ARI,0,25.0,24.0,True,0
6623,2022,13,17,LAC,16,LV,0,20.0,27.0,False,0
6637,2022,14,17,LAC,5,MIA,1,23.0,17.0,True,0
6651,2022,15,17,LAC,11,TEN,1,17.0,14.0,True,0
6670,2022,16,17,LAC,12,IND,0,20.0,3.0,True,0
6684,2022,17,17,LAC,32,LAR,1,31.0,10.0,True,0
6697,2022,18,17,LAC,15,DEN,0,28.0,31.0,False,0
6704,2022,1,17,LAC,13,JAX,0,30.0,31.0,False,1
15,2023,1,17,LAC,5,MIA,1,34.0,36.0,False,0
6737,2023,2,17,LAC,11,TEN,0,24.0,27.0,False,0
6753,2023,3,17,LAC,23,MIN,0,28.0,24.0,True,0
6775,2023,4,17,LAC,16,LV,1,24.0,17.0,True,0
6808,2023,6,17,LAC,19,DAL,1,17.0,20.0,False,0
6819,2023,7,17,LAC,14,KC,0,17.0,31.0,False,0
6836,2023,8,17,LAC,24,CHI,1,30.0,13.0,True,0
6851,2023,9,17,LAC,4,NYJ,0,27.0,6.0,True,0
6861,2023,10,17,LAC,25,DET,1,38.0,41.0,False,0
6869,2023,11,17,LAC,22,GB,0,20.0,23.0,False,0
6894,2023,12,17,LAC,6,BAL,1,10.0,20.0,False,0
6898,2023,13,17,LAC,1,NE,0,6.0,0.0,True,0
6920,2023,14,17,LAC,15,DEN,1,7.0,24.0,False,0
6924,2023,15,17,LAC,16,LV,0,21.0,63.0,False,0
6942,2023,16,17,LAC,3,BUF,1,22.0,24.0,False,0
6969,2023,17,17,LAC,15,DEN,0,9.0,16.0,False,0
6984,2023,18,17,LAC,14,KC,1,12.0,13.0,False,0
7011,2024,1,17,LAC,16,LV,1,22.0,10.0,True,0
7025,2024,2,17,LAC,29,CAR,0,26.0,3.0,True,0
7039,2024,3,17,LAC,7,PIT,0,10.0,20.0,False,0
7061,2024,4,17,LAC,14,KC,1,10.0,17.0,False,0
7087,2024,6,17,LAC,15,DEN,0,23.0,16.0,True,0
7107,2024,7,17,LAC,33,ARI,0,15.0,17.0,False,0
7117,2024,8,17,LAC,26,NO,1,26.0,8.0,True,0
7128,2024,9,17,LAC,8,CLE,0,27.0,10.0,True,0
7148,2024,10,17,LAC,11,TEN,1,27.0,17.0,True,0
7164,2024,11,17,LAC,9,CIN,1,34.0,27.0,True,0
7179,2024,12,17,LAC,6,BAL,1,23.0,30.0,False,0
7184,2024,13,17,LAC,27,ATL,0,17.0,13.0,True,0
7207,2024,14,17,LAC,14,KC,0,17.0,19.0,False,0
7221,2024,15,17,LAC,28,TB,1,17.0,40.0,False,0
7235,2024,16,17,LAC,15,DEN,1,34.0,27.0,True,0
7246,2024,17,17,LAC,1,NE,0,40.0,7.0,True,0
7264,2024,18,17,LAC,16,LV,0,34.0,20.0,True,0
287074,2024,1,17,LAC,10,HOU,0,12.0,32.0,False,1
423946,2025,1,17,LAC,14,KC,1,27.0,21.0,True,0
423976,2025,2,17,LAC,16,LV,0,20.0,9.0,True,0
423987,2025,3,17,LAC,15,DEN,1,23.0,20.0,True,0
423999,2025,4,17,LAC,20,NYG,0,18.0,21.0,False,0
424020,2025,5,17,LAC,21,WSH,1,10.0,27.0,False,0
424026,2025,6,17,LAC,5,MIA,0,29.0,27.0,True,0
424047,2025,7,17,LAC,12,IND,1,24.0,38.0,False,0
424053,2025,8,17,LAC,23,MIN,1,37.0,10.0,True,0
424070,2025,9,17,LAC,11,TEN,0,27.0,20.0,True,0
424092,2025,10,17,LAC,7,PIT,1,25.0,10.0,True,0
424102,2025,11,17,LAC,13,JAX,0,6.0,35.0,False,0
424136,2025,13,17,LAC,16,LV,1,31.0,14.0,True,0
424152,2025,14,17,LAC,18,PHI,1,22.0,19.0,True,0
424156,2025,15,17,LAC,14,KC,0,16.0,13.0,True,0
424173,2025,16,17,LAC,19,DAL,0,34.0,17.0,True,0
424191,2025,17,17,LAC,10,HOU,1,16.0,20.0,False,0
424205,2025,18,17,LAC,15,DEN,0,3.0,19.0,False,0
1254494,2025,1,17,LAC,1,NE,0,3.0,16.0,False,1
1392229,2026,1,17,LAC,33,ARI,1,,,False,0
5343,2018,1,18,PHI,27,ATL,1,18.0,12.0,True,0
5367,2018,2,18,PHI,28,TB,0,21.0,27.0,False,0
5380,2018,3,18,PHI,12,IND,1,20.0,16.0,True,0
5396,2018,4,18,PHI,11,TEN,0,23.0,26.0,False,0
5416,2018,5,18,PHI,23,MIN,1,21.0,23.0,False,0
5421,2018,6,18,PHI,20,NYG,0,34.0,13.0,True,0
5442,2018,7,18,PHI,29,CAR,1,17.0,21.0,False,0
5451,2018,8,18,PHI,13,JAX,0,24.0,18.0,True,0
5489,2018,10,18,PHI,19,DAL,1,20.0,27.0,False,0
5501,2018,11,18,PHI,26,NO,0,7.0,48.0,False,0
5510,2018,12,18,PHI,20,NYG,1,25.0,22.0,True,0
5534,2018,13,18,PHI,21,WSH,1,28.0,13.0,True,0
5546,2018,14,18,PHI,19,DAL,0,23.0,29.0,False,0
5565,2018,15,18,PHI,32,LAR,0,30.0,23.0,True,0
5576,2018,16,18,PHI,10,HOU,1,32.0,30.0,True,0
5596,2018,17,18,PHI,21,WSH,0,24.0,0.0,True,0
5602,2018,1,18,PHI,24,CHI,0,16.0,15.0,True,1
5606,2018,2,18,PHI,26,NO,0,14.0,20.0,False,1
5615,2019,1,18,PHI,21,WSH,1,32.0,27.0,True,0
5640,2019,2,18,PHI,27,ATL,0,20.0,24.0,False,0
5650,2019,3,18,PHI,25,DET,1,24.0,27.0,False,0
5658,2019,4,18,PHI,22,GB,0,34.0,27.0,True,0
5679,2019,5,18,PHI,4,NYJ,1,31.0,6.0,True,0
5693,2019,6,18,PHI,23,MIN,0,20.0,38.0,False,0
5714,2019,7,18,PHI,19,DAL,0,10.0,37.0,False,0
5718,2019,8,18,PHI,3,BUF,0,31.0,13.0,True,0
5736,2019,9,18,PHI,24,CHI,1,22.0,14.0,True,0
5769,2019,11,18,PHI,1,NE,1,10.0,17.0,False,0
5780,2019,12,18,PHI,31,SEA,1,9.0,17.0,False,0
5791,2019,13,18,PHI,5,MIA,0,31.0,37.0,False,0
5817,2019,14,18,PHI,20,NYG,1,23.0,17.0,True,0
5825,2019,15,18,PHI,21,WSH,0,37.0,27.0,True,0
5846,2019,16,18,PHI,19,DAL,1,17.0,9.0,True,0
5861,2019,17,18,PHI,20,NYG,0,34.0,17.0,True,0
5869,2019,1,18,PHI,31,SEA,1,9.0,17.0,False,1
5883,2020,1,18,PHI,21,WSH,0,17.0,27.0,False,0
5901,2020,2,18,PHI,32,LAR,1,19.0,37.0,False,0
5916,2020,3,18,PHI,9,CIN,1,23.0,23.0,False,0
5937,2020,4,18,PHI,30,SF,0,25.0,20.0,True,0
5944,2020,5,18,PHI,7,PIT,0,29.0,38.0,False,0
5959,2020,6,18,PHI,6,BAL,1,28.0,30.0,False,0
5968,2020,7,18,PHI,20,NYG,1,22.0,21.0,True,0
5994,2020,8,18,PHI,19,DAL,1,23.0,9.0,True,0
6014,2020,10,18,PHI,20,NYG,0,17.0,27.0,False,0
6025,2020,11,18,PHI,8,CLE,0,17.0,22.0,False,0
6052,2020,12,18,PHI,31,SEA,1,17.0,23.0,False,0
6063,2020,13,18,PHI,22,GB,0,16.0,30.0,False,0
6080,2020,14,18,PHI,26,NO,1,24.0,21.0,True,0
6097,2020,15,18,PHI,33,ARI,0,26.0,33.0,False,0
6113,2020,16,18,PHI,19,DAL,0,17.0,37.0,False,0
6132,2020,17,18,PHI,21,WSH,1,14.0,20.0,False,0
6147,2021,1,18,PHI,27,ATL,0,32.0,6.0,True,0
6168,2021,2,18,PHI,30,SF,1,11.0,17.0,False,0
6193,2021,3,18,PHI,19,DAL,0,21.0,41.0,False,0
6203,2021,4,18,PHI,14,KC,1,30.0,42.0,False,0
6217,2021,5,18,PHI,29,CAR,0,21.0,18.0,True,0
6226,2021,6,18,PHI,28,TB,1,22.0,28.0,False,0
6247,2021,7,18,PHI,16,LV,0,22.0,33.0,False,0
6258,2021,8,18,PHI,25,DET,0,44.0,6.0,True,0
6277,2021,9,18,PHI,17,LAC,1,24.0,27.0,False,0
6292,2021,10,18,PHI,15,DEN,0,30.0,13.0,True,0
6303,2021,11,18,PHI,26,NO,1,40.0,29.0,True,0
6318,2021,12,18,PHI,20,NYG,0,7.0,13.0,False,0
6332,2021,13,18,PHI,4,NYJ,0,33.0,18.0,True,0
6369,2021,15,18,PHI,21,WSH,1,27.0,17.0,True,0
6378,2021,16,18,PHI,20,NYG,1,34.0,10.0,True,0
6393,2021,17,18,PHI,21,WSH,0,20.0,16.0,True,0
6403,2021,18,18,PHI,19,DAL,1,26.0,51.0,False,0
6420,2021,1,18,PHI,28,TB,0,15.0,31.0,False,1
6435,2022,1,18,PHI,25,DET,0,38.0,35.0,True,0
6462,2022,2,18,PHI,23,MIN,1,24.0,7.0,True,0
6471,2022,3,18,PHI,21,WSH,0,24.0,8.0,True,0
6486,2022,4,18,PHI,13,JAX,1,29.0,21.0,True,0
6508,2022,5,18,PHI,33,ARI,0,20.0,17.0,True,0
6523,2022,6,18,PHI,19,DAL,1,26.0,17.0,True,0
6547,2022,8,18,PHI,7,PIT,1,35.0,13.0,True,0
6554,2022,9,18,PHI,10,HOU,0,29.0,17.0,True,0
6580,2022,10,18,PHI,21,WSH,1,21.0,32.0,False,0
6584,2022,11,18,PHI,12,IND,0,17.0,16.0,True,0
6609,2022,12,18,PHI,22,GB,1,40.0,33.0,True,0
6617,2022,13,18,PHI,11,TEN,1,35.0,10.0,True,0
6632,2022,14,18,PHI,20,NYG,0,48.0,22.0,True,0
6643,2022,15,18,PHI,24,CHI,0,25.0,20.0,True,0
6665,2022,16,18,PHI,19,DAL,0,34.0,40.0,False,0
6677,2022,17,18,PHI,26,NO,1,10.0,20.0,False,0
6698,2022,18,18,PHI,20,NYG,1,22.0,16.0,True,0
6710,2022,2,18,PHI,20,NYG,1,38.0,7.0,True,1
6713,2022,3,18,PHI,30,SF,1,31.0,7.0,True,1
6715,2022,5,18,PHI,14,KC,1,35.0,38.0,False,1
14,2023,1,18,PHI,1,NE,0,25.0,20.0,True,0
6732,2023,2,18,PHI,23,MIN,1,34.0,28.0,True,0
6762,2023,3,18,PHI,28,TB,0,25.0,11.0,True,0
6772,2023,4,18,PHI,21,WSH,1,34.0,31.0,True,0
6788,2023,5,18,PHI,32,LAR,0,23.0,14.0,True,0
6805,2023,6,18,PHI,4,NYJ,0,14.0,20.0,False,0
6820,2023,7,18,PHI,5,MIA,1,31.0,17.0,True,0
6830,2023,8,18,PHI,21,WSH,0,38.0,31.0,True,0
6849,2023,9,18,PHI,19,DAL,1,28.0,23.0,True,0
6879,2023,11,18,PHI,14,KC,0,21.0,17.0,True,0
6893,2023,12,18,PHI,3,BUF,1,37.0,34.0,True,0
6906,2023,13,18,PHI,30,SF,1,19.0,42.0,False,0
6921,2023,14,18,PHI,19,DAL,0,13.0,33.0,False,0
6939,2023,15,18,PHI,31,SEA,0,17.0,20.0,False,0
6954,2023,16,18,PHI,20,NYG,1,33.0,25.0,True,0
6962,2023,17,18,PHI,33,ARI,1,31.0,35.0,False,0
6982,2023,18,18,PHI,20,NYG,0,10.0,27.0,False,0
6993,2023,1,18,PHI,28,TB,0,9.0,32.0,False,1
7002,2024,1,18,PHI,22,GB,1,34.0,29.0,True,0
7032,2024,2,18,PHI,27,ATL,1,21.0,22.0,False,0
7038,2024,3,18,PHI,26,NO,0,15.0,12.0,True,0
7055,2024,4,18,PHI,28,TB,0,16.0,33.0,False,0
7085,2024,6,18,PHI,8,CLE,1,20.0,16.0,True,0
7101,2024,7,18,PHI,20,NYG,0,28.0,3.0,True,0
7119,2024,8,18,PHI,9,CIN,0,37.0,17.0,True,0
7137,2024,9,18,PHI,13,JAX,1,28.0,23.0,True,0
7149,2024,10,18,PHI,19,DAL,0,34.0,6.0,True,0
7153,2024,11,18,PHI,21,WSH,1,26.0,18.0,True,0
7178,2024,12,18,PHI,32,LAR,0,37.0,20.0,True,0
7193,2024,13,18,PHI,6,BAL,0,24.0,19.0,True,0
7201,2024,14,18,PHI,29,CAR,1,22.0,16.0,True,0
7219,2024,15,18,PHI,7,PIT,1,27.0,13.0,True,0
7233,2024,16,18,PHI,21,WSH,0,33.0,36.0,False,0
7254,2024,17,18,PHI,19,DAL,1,41.0,7.0,True,0
7268,2024,18,18,PHI,20,NYG,1,20.0,13.0,True,0
287077,2024,1,18,PHI,22,GB,1,22.0,10.0,True,1
318590,2024,2,18,PHI,32,LAR,1,28.0,22.0,True,1
348648,2024,3,18,PHI,21,WSH,1,55.0,23.0,True,1
374001,2024,5,18,PHI,14,KC,1,40.0,22.0,True,1
423945,2025,1,18,PHI,19,DAL,1,24.0,20.0,True,0
423973,2025,2,18,PHI,14,KC,0,20.0,17.0,True,0
423982,2025,3,18,PHI,32,LAR,1,33.0,26.0,True,0
424000,2025,4,18,PHI,28,TB,0,31.0,25.0,True,0
424014,2025,5,18,PHI,15,DEN,1,17.0,21.0,False,0
424023,2025,6,18,PHI,20,NYG,0,17.0,34.0,False,0
424044,2025,7,18,PHI,23,MIN,0,28.0,22.0,True,0
424057,2025,8,18,PHI,20,NYG,1,38.0,20.0,True,0
424093,2025,10,18,PHI,22,GB,0,10.0,7.0,True,0
424107,2025,11,18,PHI,25,DET,1,16.0,9.0,True,0
424119,2025,12,18,PHI,19,DAL,0,21.0,24.0,False,0
424126,2025,13,18,PHI,24,CHI,1,15.0,24.0,False,0
424152,2025,14,18,PHI,17,LAC,0,19.0,22.0,False,0
424159,2025,15,18,PHI,16,LV,1,31.0,0.0,True,0
424171,2025,16,18,PHI,21,WSH,0,29.0,18.0,True,0
424198,2025,17,18,PHI,3,BUF,0,13.0,12.0,True,0
424211,2025,18,18,PHI,21,WSH,1,17.0,24.0,False,0
1254495,2025,1,18,PHI,30,SF,1,19.0,23.0,False,1
1392228,2026,1,18,PHI,21,WSH,1,,,False,0
5355,2018,1,19,DAL,29,CAR,0,8.0,16.0,False,0
5373,2018,2,19,DAL,20,NYG,1,20.0,13.0,True,0
5388,2018,3,19,DAL,31,SEA,0,13.0,24.0,False,0
5394,2018,4,19,DAL,25,DET,1,26.0,24.0,True,0
5419,2018,5,19,DAL,10,HOU,0,16.0,19.0,False,0
5432,2018,6,19,DAL,13,JAX,1,40.0,7.0,True,0
5447,2018,7,19,DAL,21,WSH,0,17.0,20.0,False,0
5476,2018,9,19,DAL,11,TEN,1,14.0,28.0,False,0
5489,2018,10,19,DAL,18,PHI,0,27.0,20.0,True,0
5492,2018,11,19,DAL,27,ATL,0,22.0,19.0,True,0
5505,2018,12,19,DAL,21,WSH,1,31.0,23.0,True,0
5519,2018,13,19,DAL,26,NO,1,13.0,10.0,True,0
5546,2018,14,19,DAL,18,PHI,1,29.0,23.0,True,0
5558,2018,15,19,DAL,12,IND,0,0.0,23.0,False,0
5570,2018,16,19,DAL,28,TB,1,27.0,20.0,True,0
5587,2018,17,19,DAL,20,NYG,0,36.0,35.0,True,0
5600,2018,1,19,DAL,31,SEA,1,24.0,22.0,True,1
5604,2018,2,19,DAL,32,LAR,0,22.0,30.0,False,1
5620,2019,1,19,DAL,20,NYG,1,35.0,17.0,True,0
5634,2019,2,19,DAL,21,WSH,0,31.0,21.0,True,0
5644,2019,3,19,DAL,5,MIA,1,31.0,6.0,True,0
5671,2019,4,19,DAL,26,NO,0,10.0,12.0,False,0
5685,2019,5,19,DAL,22,GB,1,24.0,34.0,False,0
5699,2019,6,19,DAL,4,NYJ,0,22.0,24.0,False,0
5714,2019,7,19,DAL,18,PHI,1,37.0,10.0,True,0
5744,2019,9,19,DAL,20,NYG,0,37.0,18.0,True,0
5756,2019,10,19,DAL,23,MIN,1,24.0,28.0,False,0
5759,2019,11,19,DAL,25,DET,0,35.0,27.0,True,0
5783,2019,12,19,DAL,1,NE,0,9.0,13.0,False,0
5787,2019,13,19,DAL,3,BUF,1,15.0,26.0,False,0
5802,2019,14,19,DAL,24,CHI,0,24.0,31.0,False,0
5830,2019,15,19,DAL,32,LAR,1,44.0,21.0,True,0
5846,2019,16,19,DAL,18,PHI,0,9.0,17.0,False,0
5858,2019,17,19,DAL,21,WSH,1,47.0,16.0,True,0
5890,2020,1,19,DAL,32,LAR,0,17.0,20.0,False,0
5895,2020,2,19,DAL,27,ATL,1,40.0,39.0,True,0
5922,2020,3,19,DAL,31,SEA,0,31.0,38.0,False,0
5927,2020,4,19,DAL,8,CLE,1,38.0,49.0,False,0
5950,2020,5,19,DAL,20,NYG,1,37.0,34.0,True,0
5967,2020,6,19,DAL,33,ARI,1,10.0,38.0,False,0
5974,2020,7,19,DAL,21,WSH,0,3.0,25.0,False,0
5994,2020,8,19,DAL,18,PHI,0,9.0,23.0,False,0
6006,2020,9,19,DAL,7,PIT,1,19.0,24.0,False,0
6035,2020,11,19,DAL,23,MIN,0,31.0,28.0,True,0
6039,2020,12,19,DAL,21,WSH,1,16.0,41.0,False,0
6068,2020,13,19,DAL,6,BAL,0,17.0,34.0,False,0
6071,2020,14,19,DAL,9,CIN,0,30.0,7.0,True,0
6089,2020,15,19,DAL,30,SF,1,41.0,33.0,True,0
6113,2020,16,19,DAL,18,PHI,1,37.0,17.0,True,0
6122,2020,17,19,DAL,20,NYG,0,19.0,23.0,False,0
6146,2021,1,19,DAL,28,TB,0,29.0,31.0,False,0
6174,2021,2,19,DAL,17,LAC,0,20.0,17.0,True,0
6193,2021,3,19,DAL,18,PHI,1,41.0,21.0,True,0
6198,2021,4,19,DAL,29,CAR,1,36.0,28.0,True,0
6222,2021,5,19,DAL,20,NYG,1,44.0,20.0,True,0
6237,2021,6,19,DAL,1,NE,0,35.0,29.0,True,0
6266,2021,8,19,DAL,23,MIN,0,20.0,16.0,True,0
6270,2021,9,19,DAL,15,DEN,1,16.0,30.0,False,0
6283,2021,10,19,DAL,27,ATL,1,43.0,3.0,True,0
6307,2021,11,19,DAL,14,KC,0,9.0,19.0,False,0
6312,2021,12,19,DAL,16,LV,1,33.0,36.0,False,0
6326,2021,13,19,DAL,26,NO,0,27.0,17.0,True,0
